voltage,capacity,SoC
3.9121,611,28.18785754
3.9121,611,28.18785754
3.9121,611,28.18785754
3.9121,611.1,28.19247094
3.9121,611.1,28.19247094
3.9121,611.1,28.19247094
3.9121,611.2,28.19708433
3.9121,611.2,28.19708433
3.9121,611.3,28.20169773
3.9121,611.3,28.20169773
3.9121,611.3,28.20169773
3.9121,611.4,28.20631113
3.9121,611.4,28.20631113
3.9121,611.4,28.20631113
3.9121,611.5,28.21092452
3.9121,611.5,28.21092452
3.9121,611.5,28.21092452
3.9121,611.6,28.21553792
3.9121,611.6,28.21553792
3.9121,611.6,28.21553792
3.9121,611.7,28.22015132
3.9124,611.7,28.22015132
3.9124,611.8,28.22476472
3.9124,611.8,28.22476472
3.9124,611.8,28.22476472
3.9124,611.9,28.22937811
3.9124,611.9,28.22937811
3.9124,611.9,28.22937811
3.9124,612,28.23399151
3.9124,612,28.23399151
3.9124,612,28.23399151
3.9124,612.1,28.23860491
3.9124,612.1,28.23860491
3.9124,612.2,28.24321831
3.9124,612.2,28.24321831
3.9124,612.2,28.24321831
3.9124,612.3,28.2478317
3.9124,612.3,28.2478317
3.9124,612.3,28.2478317
3.9124,612.4,28.2524451
3.9124,612.4,28.2524451
3.9124,612.4,28.2524451
3.9124,612.5,28.2570585
3.9124,612.5,28.2570585
3.9124,612.6,28.2616719
3.9124,612.6,28.2616719
3.9124,612.6,28.2616719
3.9124,612.7,28.26628529
3.9124,612.7,28.26628529
3.9124,612.7,28.26628529
3.9124,612.8,28.27089869
3.9124,612.8,28.27089869
3.9124,612.8,28.27089869
3.9124,612.9,28.27551209
3.9124,612.9,28.27551209
3.9124,612.9,28.27551209
3.9124,613,28.28012548
3.9124,613,28.28012548
3.9124,613.1,28.28473888
3.9124,613.1,28.28473888
3.9124,613.1,28.28473888
3.9124,613.2,28.28935228
3.9127,613.2,28.28935228
3.9127,613.2,28.28935228
3.9127,613.3,28.29396568
3.9127,613.3,28.29396568
3.9127,613.3,28.29396568
3.9127,613.4,28.29857907
3.9127,613.4,28.29857907
3.9127,613.5,28.30319247
3.9127,613.5,28.30319247
3.9127,613.5,28.30319247
3.9127,613.6,28.30780587
3.9127,613.6,28.30780587
3.9127,613.6,28.30780587
3.9127,613.7,28.31241927
3.9127,613.7,28.31241927
3.9127,613.7,28.31241927
3.9127,613.8,28.31703266
3.9127,613.8,28.31703266
3.9127,613.8,28.31703266
3.9127,613.9,28.32164606
3.9127,613.9,28.32164606
3.9127,614,28.32625946
3.9127,614,28.32625946
3.9127,614,28.32625946
3.9127,614.1,28.33087285
3.9127,614.1,28.33087285
3.9127,614.1,28.33087285
3.9127,614.2,28.33548625
3.9127,614.2,28.33548625
3.9127,614.2,28.33548625
3.9127,614.3,28.34009965
3.9127,614.3,28.34009965
3.9127,614.4,28.34471305
3.9127,614.4,28.34471305
3.9127,614.4,28.34471305
3.9127,614.5,28.34932644
3.9127,614.5,28.34932644
3.9127,614.5,28.34932644
3.9127,614.6,28.35393984
3.9127,614.6,28.35393984
3.9127,614.6,28.35393984
3.9127,614.7,28.35855324
3.9127,614.7,28.35855324
3.9127,614.8,28.36316664
3.9127,614.8,28.36316664
3.9127,614.8,28.36316664
3.9127,614.9,28.36778003
3.9127,614.9,28.36778003
3.9127,614.9,28.36778003
3.9127,615,28.37239343
3.9127,615,28.37239343
3.9127,615,28.37239343
3.9127,615.1,28.37700683
3.9127,615.1,28.37700683
3.9127,615.1,28.37700683
3.9127,615.2,28.38162023
3.913,615.2,28.38162023
3.913,615.3,28.38623362
3.913,615.3,28.38623362
3.913,615.3,28.38623362
3.913,615.4,28.39084702
3.913,615.4,28.39084702
3.913,615.4,28.39084702
3.913,615.5,28.39546042
3.913,615.5,28.39546042
3.913,615.5,28.39546042
3.913,615.6,28.40007381
3.913,615.6,28.40007381
3.913,615.7,28.40468721
3.913,615.7,28.40468721
3.913,615.7,28.40468721
3.913,615.8,28.40930061
3.913,615.8,28.40930061
3.913,615.8,28.40930061
3.913,615.9,28.41391401
3.913,615.9,28.41391401
3.913,615.9,28.41391401
3.913,616,28.4185274
3.913,616,28.4185274
3.913,616.1,28.4231408
3.913,616.1,28.4231408
3.913,616.1,28.4231408
3.913,616.2,28.4277542
3.913,616.2,28.4277542
3.913,616.2,28.4277542
3.913,616.3,28.4323676
3.913,616.3,28.4323676
3.913,616.3,28.4323676
3.913,616.4,28.43698099
3.913,616.4,28.43698099
3.913,616.4,28.43698099
3.913,616.5,28.44159439
3.913,616.5,28.44159439
3.913,616.6,28.44620779
3.913,616.6,28.44620779
3.913,616.6,28.44620779
3.913,616.7,28.45082118
3.913,616.7,28.45082118
3.913,616.7,28.45082118
3.913,616.8,28.45543458
3.9133,616.8,28.45543458
3.9133,616.8,28.45543458
3.9133,616.9,28.46004798
3.9133,616.9,28.46004798
3.9133,617,28.46466138
3.9133,617,28.46466138
3.9133,617,28.46466138
3.9133,617.1,28.46927477
3.9133,617.1,28.46927477
3.9133,617.1,28.46927477
3.9133,617.2,28.47388817
3.9133,617.2,28.47388817
3.9133,617.2,28.47388817
3.9133,617.3,28.47850157
3.9133,617.3,28.47850157
3.9133,617.3,28.47850157
3.9133,617.4,28.48311497
3.9133,617.4,28.48311497
3.9133,617.5,28.48772836
3.9133,617.5,28.48772836
3.9133,617.5,28.48772836
3.9133,617.6,28.49234176
3.9133,617.6,28.49234176
3.9133,617.6,28.49234176
3.9133,617.7,28.49695516
3.9133,617.7,28.49695516
3.9133,617.7,28.49695516
3.9133,617.8,28.50156856
3.9133,617.8,28.50156856
3.9133,617.9,28.50618195
3.9133,617.9,28.50618195
3.9133,617.9,28.50618195
3.9133,618,28.51079535
3.9133,618,28.51079535
3.9133,618,28.51079535
3.9133,618.1,28.51540875
3.9133,618.1,28.51540875
3.9133,618.1,28.51540875
3.9133,618.2,28.52002214
3.9133,618.2,28.52002214
3.9133,618.3,28.52463554
3.9133,618.3,28.52463554
3.9133,618.3,28.52463554
3.9133,618.4,28.52924894
3.9133,618.4,28.52924894
3.9133,618.4,28.52924894
3.9133,618.5,28.53386234
3.9133,618.5,28.53386234
3.9133,618.5,28.53386234
3.9133,618.6,28.53847573
3.9133,618.6,28.53847573
3.9133,618.6,28.53847573
3.9133,618.7,28.54308913
3.9133,618.7,28.54308913
3.9133,618.8,28.54770253
3.9136,618.8,28.54770253
3.9136,618.8,28.54770253
3.9136,618.9,28.55231593
3.9136,618.9,28.55231593
3.9136,618.9,28.55231593
3.9136,619,28.55692932
3.9136,619,28.55692932
3.9136,619,28.55692932
3.9136,619.1,28.56154272
3.9136,619.1,28.56154272
3.9136,619.2,28.56615612
3.9136,619.2,28.56615612
3.9136,619.2,28.56615612
3.9136,619.3,28.57076951
3.9136,619.3,28.57076951
3.9136,619.3,28.57076951
3.9136,619.4,28.57538291
3.9136,619.4,28.57538291
3.9136,619.4,28.57538291
3.9136,619.5,28.57999631
3.9136,619.5,28.57999631
3.9136,619.6,28.58460971
3.9136,619.6,28.58460971
3.9136,619.6,28.58460971
3.9136,619.7,28.5892231
3.9136,619.7,28.5892231
3.9136,619.7,28.5892231
3.9136,619.8,28.5938365
3.9136,619.8,28.5938365
3.9136,619.8,28.5938365
3.9136,619.9,28.5984499
3.9136,619.9,28.5984499
3.9136,619.9,28.5984499
3.9136,620,28.6030633
3.9136,620,28.6030633
3.9136,620.1,28.60767669
3.9136,620.1,28.60767669
3.9136,620.1,28.60767669
3.9136,620.2,28.61229009
3.9136,620.2,28.61229009
3.9136,620.2,28.61229009
3.9136,620.3,28.61690349
3.9136,620.3,28.61690349
3.9136,620.3,28.61690349
3.9136,620.4,28.62151689
3.9136,620.4,28.62151689
3.9136,620.5,28.62613028
3.914,620.5,28.62613028
3.914,620.5,28.62613028
3.914,620.6,28.63074368
3.914,620.6,28.63074368
3.914,620.6,28.63074368
3.914,620.7,28.63535708
3.914,620.7,28.63535708
3.914,620.7,28.63535708
3.914,620.8,28.63997047
3.914,620.8,28.63997047
3.914,620.8,28.63997047
3.914,620.9,28.64458387
3.914,620.9,28.64458387
3.914,621,28.64919727
3.914,621,28.64919727
3.914,621,28.64919727
3.914,621.1,28.65381067
3.914,621.1,28.65381067
3.914,621.1,28.65381067
3.914,621.2,28.65842406
3.914,621.2,28.65842406
3.914,621.2,28.65842406
3.914,621.3,28.66303746
3.914,621.3,28.66303746
3.914,621.4,28.66765086
3.914,621.4,28.66765086
3.914,621.4,28.66765086
3.914,621.5,28.67226426
3.914,621.5,28.67226426
3.914,621.5,28.67226426
3.914,621.6,28.67687765
3.914,621.6,28.67687765
3.914,621.6,28.67687765
3.914,621.7,28.68149105
3.914,621.7,28.68149105
3.914,621.8,28.68610445
3.914,621.8,28.68610445
3.9143,621.8,28.68610445
3.9143,621.9,28.69071784
3.9143,621.9,28.69071784
3.9143,621.9,28.69071784
3.9143,622,28.69533124
3.9143,622,28.69533124
3.9143,622,28.69533124
3.9143,622.1,28.69994464
3.9143,622.1,28.69994464
3.9143,622.1,28.69994464
3.9143,622.2,28.70455804
3.9143,622.2,28.70455804
3.9143,622.3,28.70917143
3.9143,622.3,28.70917143
3.9143,622.3,28.70917143
3.9143,622.4,28.71378483
3.9143,622.4,28.71378483
3.9143,622.4,28.71378483
3.9143,622.5,28.71839823
3.9143,622.5,28.71839823
3.9143,622.5,28.71839823
3.9143,622.6,28.72301163
3.9143,622.6,28.72301163
3.9143,622.7,28.72762502
3.9143,622.7,28.72762502
3.9143,622.7,28.72762502
3.9143,622.8,28.73223842
3.9143,622.8,28.73223842
3.9143,622.8,28.73223842
3.9143,622.9,28.73685182
3.9143,622.9,28.73685182
3.9143,622.9,28.73685182
3.9143,623,28.74146521
3.9143,623,28.74146521
3.9143,623.1,28.74607861
3.9143,623.1,28.74607861
3.9143,623.1,28.74607861
3.9143,623.2,28.75069201
3.9143,623.2,28.75069201
3.9143,623.2,28.75069201
3.9143,623.3,28.75530541
3.9143,623.3,28.75530541
3.9143,623.3,28.75530541
3.9143,623.4,28.7599188
3.9143,623.4,28.7599188
3.9143,623.4,28.7599188
3.9143,623.5,28.7645322
3.9143,623.5,28.7645322
3.9143,623.6,28.7691456
3.9143,623.6,28.7691456
3.9143,623.6,28.7691456
3.9143,623.7,28.773759
3.9143,623.7,28.773759
3.9143,623.7,28.773759
3.9143,623.8,28.77837239
3.9143,623.8,28.77837239
3.9146,623.8,28.77837239
3.9146,623.9,28.78298579
3.9146,623.9,28.78298579
3.9146,624,28.78759919
3.9146,624,28.78759919
3.9146,624,28.78759919
3.9146,624.1,28.79221259
3.9146,624.1,28.79221259
3.9146,624.1,28.79221259
3.9146,624.2,28.79682598
3.9146,624.2,28.79682598
3.9146,624.2,28.79682598
3.9146,624.3,28.80143938
3.9146,624.3,28.80143938
3.9146,624.3,28.80143938
3.9146,624.4,28.80605278
3.9146,624.4,28.80605278
3.9146,624.5,28.81066617
3.9146,624.5,28.81066617
3.9146,624.5,28.81066617
3.9146,624.6,28.81527957
3.9146,624.6,28.81527957
3.9146,624.6,28.81527957
3.9146,624.7,28.81989297
3.9146,624.7,28.81989297
3.9146,624.7,28.81989297
3.9146,624.8,28.82450637
3.9146,624.8,28.82450637
3.9146,624.9,28.82911976
3.9146,624.9,28.82911976
3.9146,624.9,28.82911976
3.9146,625,28.83373316
3.9146,625,28.83373316
3.9146,625,28.83373316
3.9146,625.1,28.83834656
3.9146,625.1,28.83834656
3.9146,625.1,28.83834656
3.9146,625.2,28.84295996
3.9146,625.2,28.84295996
3.9146,625.3,28.84757335
3.9146,625.3,28.84757335
3.9146,625.3,28.84757335
3.9146,625.4,28.85218675
3.9146,625.4,28.85218675
3.9146,625.4,28.85218675
3.9146,625.5,28.85680015
3.9146,625.5,28.85680015
3.9146,625.5,28.85680015
3.9146,625.6,28.86141354
3.9146,625.6,28.86141354
3.9149,625.6,28.86141354
3.9149,625.7,28.86602694
3.9149,625.7,28.86602694
3.9149,625.8,28.87064034
3.9149,625.8,28.87064034
3.9149,625.8,28.87064034
3.9149,625.9,28.87525374
3.9149,625.9,28.87525374
3.9149,625.9,28.87525374
3.9149,626,28.87986713
3.9149,626,28.87986713
3.9149,626,28.87986713
3.9149,626.1,28.88448053
3.9149,626.1,28.88448053
3.9149,626.2,28.88909393
3.9149,626.2,28.88909393
3.9149,626.2,28.88909393
3.9149,626.3,28.89370733
3.9149,626.3,28.89370733
3.9149,626.3,28.89370733
3.9149,626.4,28.89832072
3.9149,626.4,28.89832072
3.9149,626.4,28.89832072
3.9149,626.5,28.90293412
3.9149,626.5,28.90293412
3.9149,626.6,28.90754752
3.9149,626.6,28.90754752
3.9149,626.6,28.90754752
3.9149,626.7,28.91216092
3.9149,626.7,28.91216092
3.9149,626.7,28.91216092
3.9149,626.8,28.91677431
3.9149,626.8,28.91677431
3.9149,626.8,28.91677431
3.9149,626.9,28.92138771
3.9149,626.9,28.92138771
3.9149,626.9,28.92138771
3.9149,627,28.92600111
3.9149,627,28.92600111
3.9149,627.1,28.9306145
3.9149,627.1,28.9306145
3.9149,627.1,28.9306145
3.9149,627.2,28.9352279
3.9149,627.2,28.9352279
3.9149,627.2,28.9352279
3.9149,627.3,28.9398413
3.9149,627.3,28.9398413
3.9149,627.3,28.9398413
3.9149,627.4,28.9444547
3.9149,627.4,28.9444547
3.9149,627.5,28.94906809
3.9149,627.5,28.94906809
3.9149,627.5,28.94906809
3.9152,627.6,28.95368149
3.9152,627.6,28.95368149
3.9152,627.6,28.95368149
3.9152,627.7,28.95829489
3.9152,627.7,28.95829489
3.9152,627.7,28.95829489
3.9152,627.8,28.96290829
3.9152,627.8,28.96290829
3.9152,627.9,28.96752168
3.9152,627.9,28.96752168
3.9152,627.9,28.96752168
3.9152,628,28.97213508
3.9152,628,28.97213508
3.9152,628,28.97213508
3.9152,628.1,28.97674848
3.9152,628.1,28.97674848
3.9152,628.1,28.97674848
3.9152,628.2,28.98136187
3.9152,628.2,28.98136187
3.9152,628.2,28.98136187
3.9152,628.3,28.98597527
3.9152,628.3,28.98597527
3.9152,628.4,28.99058867
3.9152,628.4,28.99058867
3.9152,628.4,28.99058867
3.9152,628.5,28.99520207
3.9152,628.5,28.99520207
3.9152,628.5,28.99520207
3.9152,628.6,28.99981546
3.9152,628.6,28.99981546
3.9152,628.6,28.99981546
3.9152,628.7,29.00442886
3.9152,628.7,29.00442886
3.9152,628.8,29.00904226
3.9152,628.8,29.00904226
3.9152,628.8,29.00904226
3.9152,628.9,29.01365566
3.9152,628.9,29.01365566
3.9152,628.9,29.01365566
3.9152,629,29.01826905
3.9152,629,29.01826905
3.9152,629,29.01826905
3.9152,629.1,29.02288245
3.9152,629.1,29.02288245
3.9152,629.1,29.02288245
3.9152,629.2,29.02749585
3.9152,629.2,29.02749585
3.9152,629.3,29.03210925
3.9152,629.3,29.03210925
3.9152,629.3,29.03210925
3.9152,629.4,29.03672264
3.9152,629.4,29.03672264
3.9152,629.4,29.03672264
3.9152,629.5,29.04133604
3.9152,629.5,29.04133604
3.9152,629.5,29.04133604
3.9152,629.6,29.04594944
3.9152,629.6,29.04594944
3.9152,629.7,29.05056283
3.9152,629.7,29.05056283
3.9155,629.7,29.05056283
3.9155,629.8,29.05517623
3.9155,629.8,29.05517623
3.9155,629.8,29.05517623
3.9155,629.9,29.05978963
3.9155,629.9,29.05978963
3.9155,629.9,29.05978963
3.9155,630,29.06440303
3.9155,630,29.06440303
3.9155,630.1,29.06901642
3.9155,630.1,29.06901642
3.9155,630.1,29.06901642
3.9155,630.2,29.07362982
3.9155,630.2,29.07362982
3.9155,630.2,29.07362982
3.9155,630.3,29.07824322
3.9155,630.3,29.07824322
3.9155,630.3,29.07824322
3.9155,630.4,29.08285662
3.9155,630.4,29.08285662
3.9155,630.4,29.08285662
3.9155,630.5,29.08747001
3.9155,630.5,29.08747001
3.9155,630.6,29.09208341
3.9155,630.6,29.09208341
3.9155,630.6,29.09208341
3.9155,630.7,29.09669681
3.9155,630.7,29.09669681
3.9155,630.7,29.09669681
3.9155,630.8,29.1013102
3.9155,630.8,29.1013102
3.9155,630.8,29.1013102
3.9155,630.9,29.1059236
3.9155,630.9,29.1059236
3.9155,631,29.110537
3.9155,631,29.110537
3.9155,631,29.110537
3.9155,631.1,29.1151504
3.9155,631.1,29.1151504
3.9155,631.1,29.1151504
3.9155,631.2,29.11976379
3.9155,631.2,29.11976379
3.9155,631.2,29.11976379
3.9155,631.3,29.12437719
3.9155,631.3,29.12437719
3.9155,631.4,29.12899059
3.9155,631.4,29.12899059
3.9155,631.4,29.12899059
3.9155,631.5,29.13360399
3.9155,631.5,29.13360399
3.9155,631.5,29.13360399
3.9155,631.6,29.13821738
3.9155,631.6,29.13821738
3.9155,631.6,29.13821738
3.9155,631.7,29.14283078
3.9155,631.7,29.14283078
3.9161,631.7,29.14283078
3.9161,631.8,29.14744418
3.9161,631.8,29.14744418
3.9161,631.9,29.15205758
3.9161,631.9,29.15205758
3.9161,631.9,29.15205758
3.9161,632,29.15667097
3.9161,632,29.15667097
3.9161,632,29.15667097
3.9161,632.1,29.16128437
3.9161,632.1,29.16128437
3.9161,632.1,29.16128437
3.9161,632.2,29.16589777
3.9161,632.2,29.16589777
3.9161,632.3,29.17051116
3.9161,632.3,29.17051116
3.9161,632.3,29.17051116
3.9161,632.4,29.17512456
3.9161,632.4,29.17512456
3.9161,632.4,29.17512456
3.9161,632.5,29.17973796
3.9161,632.5,29.17973796
3.9161,632.5,29.17973796
3.9161,632.6,29.18435136
3.9161,632.6,29.18435136
3.9161,632.6,29.18435136
3.9161,632.7,29.18896475
3.9161,632.7,29.18896475
3.9161,632.8,29.19357815
3.9161,632.8,29.19357815
3.9161,632.8,29.19357815
3.9161,632.9,29.19819155
3.9161,632.9,29.19819155
3.9161,632.9,29.19819155
3.9161,633,29.20280495
3.9161,633,29.20280495
3.9161,633,29.20280495
3.9161,633.1,29.20741834
3.9161,633.1,29.20741834
3.9161,633.2,29.21203174
3.9161,633.2,29.21203174
3.9161,633.2,29.21203174
3.9161,633.3,29.21664514
3.9161,633.3,29.21664514
3.9161,633.3,29.21664514
3.9161,633.4,29.22125853
3.9161,633.4,29.22125853
3.9161,633.4,29.22125853
3.9161,633.5,29.22587193
3.9161,633.5,29.22587193
3.9161,633.6,29.23048533
3.9161,633.6,29.23048533
3.9161,633.6,29.23048533
3.9161,633.7,29.23509873
3.9164,633.7,29.23509873
3.9164,633.7,29.23509873
3.9164,633.8,29.23971212
3.9164,633.8,29.23971212
3.9164,633.8,29.23971212
3.9164,633.9,29.24432552
3.9164,633.9,29.24432552
3.9164,633.9,29.24432552
3.9164,634,29.24893892
3.9164,634,29.24893892
3.9164,634.1,29.25355232
3.9164,634.1,29.25355232
3.9164,634.1,29.25355232
3.9164,634.2,29.25816571
3.9164,634.2,29.25816571
3.9164,634.2,29.25816571
3.9164,634.3,29.26277911
3.9164,634.3,29.26277911
3.9164,634.3,29.26277911
3.9164,634.4,29.26739251
3.9164,634.4,29.26739251
3.9164,634.5,29.27200591
3.9164,634.5,29.27200591
3.9164,634.5,29.27200591
3.9164,634.6,29.2766193
3.9164,634.6,29.2766193
3.9164,634.6,29.2766193
3.9164,634.7,29.2812327
3.9164,634.7,29.2812327
3.9164,634.7,29.2812327
3.9164,634.8,29.2858461
3.9164,634.8,29.2858461
3.9164,634.9,29.29045949
3.9164,634.9,29.29045949
3.9164,634.9,29.29045949
3.9164,635,29.29507289
3.9164,635,29.29507289
3.9164,635,29.29507289
3.9164,635.1,29.29968629
3.9164,635.1,29.29968629
3.9164,635.1,29.29968629
3.9164,635.2,29.30429969
3.9164,635.2,29.30429969
3.9164,635.2,29.30429969
3.9164,635.3,29.30891308
3.9164,635.3,29.30891308
3.9164,635.4,29.31352648
3.9164,635.4,29.31352648
3.9164,635.4,29.31352648
3.9164,635.5,29.31813988
3.9164,635.5,29.31813988
3.9164,635.5,29.31813988
3.9164,635.6,29.32275328
3.9164,635.6,29.32275328
3.9164,635.6,29.32275328
3.9164,635.7,29.32736667
3.9164,635.7,29.32736667
3.9164,635.8,29.33198007
3.9167,635.8,29.33198007
3.9167,635.8,29.33198007
3.9167,635.9,29.33659347
3.9167,635.9,29.33659347
3.9167,635.9,29.33659347
3.9167,636,29.34120686
3.9167,636,29.34120686
3.9167,636,29.34120686
3.9167,636.1,29.34582026
3.9167,636.1,29.34582026
3.9167,636.1,29.34582026
3.9167,636.2,29.35043366
3.9167,636.2,29.35043366
3.9167,636.3,29.35504706
3.9167,636.3,29.35504706
3.9167,636.3,29.35504706
3.9167,636.4,29.35966045
3.9167,636.4,29.35966045
3.9167,636.4,29.35966045
3.9167,636.5,29.36427385
3.9167,636.5,29.36427385
3.9167,636.5,29.36427385
3.9167,636.6,29.36888725
3.9167,636.6,29.36888725
3.9167,636.7,29.37350065
3.9167,636.7,29.37350065
3.9167,636.7,29.37350065
3.9167,636.8,29.37811404
3.9167,636.8,29.37811404
3.9167,636.8,29.37811404
3.9167,636.9,29.38272744
3.9167,636.9,29.38272744
3.9167,636.9,29.38272744
3.9167,637,29.38734084
3.9167,637,29.38734084
3.9167,637.1,29.39195424
3.9167,637.1,29.39195424
3.9167,637.1,29.39195424
3.9167,637.2,29.39656763
3.9167,637.2,29.39656763
3.9167,637.2,29.39656763
3.9167,637.3,29.40118103
3.9171,637.3,29.40118103
3.9171,637.3,29.40118103
3.9171,637.4,29.40579443
3.9171,637.4,29.40579443
3.9171,637.4,29.40579443
3.9171,637.5,29.41040782
3.9171,637.5,29.41040782
3.9171,637.6,29.41502122
3.9171,637.6,29.41502122
3.9171,637.6,29.41502122
3.9171,637.7,29.41963462
3.9171,637.7,29.41963462
3.9171,637.7,29.41963462
3.9171,637.8,29.42424802
3.9171,637.8,29.42424802
3.9171,637.8,29.42424802
3.9171,637.9,29.42886141
3.9171,637.9,29.42886141
3.9171,638,29.43347481
3.9171,638,29.43347481
3.9171,638,29.43347481
3.9171,638.1,29.43808821
3.9171,638.1,29.43808821
3.9171,638.1,29.43808821
3.9171,638.2,29.44270161
3.9171,638.2,29.44270161
3.9171,638.2,29.44270161
3.9171,638.3,29.447315
3.9171,638.3,29.447315
3.9171,638.4,29.4519284
3.9171,638.4,29.4519284
3.9171,638.4,29.4519284
3.9171,638.5,29.4565418
3.9171,638.5,29.4565418
3.9171,638.5,29.4565418
3.9171,638.6,29.46115519
3.9171,638.6,29.46115519
3.9171,638.6,29.46115519
3.9171,638.7,29.46576859
3.9171,638.7,29.46576859
3.9171,638.7,29.46576859
3.9171,638.8,29.47038199
3.9171,638.8,29.47038199
3.9171,638.9,29.47499539
3.9171,638.9,29.47499539
3.9171,638.9,29.47499539
3.9171,639,29.47960878
3.9171,639,29.47960878
3.9171,639,29.47960878
3.9171,639.1,29.48422218
3.9171,639.1,29.48422218
3.9171,639.1,29.48422218
3.9171,639.2,29.48883558
3.9171,639.2,29.48883558
3.9171,639.3,29.49344898
3.9171,639.3,29.49344898
3.9171,639.3,29.49344898
3.9171,639.4,29.49806237
3.9171,639.4,29.49806237
3.9174,639.4,29.49806237
3.9174,639.5,29.50267577
3.9174,639.5,29.50267577
3.9174,639.5,29.50267577
3.9174,639.6,29.50728917
3.9174,639.6,29.50728917
3.9174,639.6,29.50728917
3.9174,639.7,29.51190257
3.9174,639.7,29.51190257
3.9174,639.8,29.51651596
3.9174,639.8,29.51651596
3.9174,639.8,29.51651596
3.9174,639.9,29.52112936
3.9174,639.9,29.52112936
3.9174,639.9,29.52112936
3.9174,640,29.52574276
3.9174,640,29.52574276
3.9174,640,29.52574276
3.9174,640.1,29.53035615
